"","word","freq"
"1528","and lower",54
"1529","and made",416
"1530","and make",963
"1531","and makes",143
"1532","and making",268
"1533","and many",462
"1534","and mark",64
"1535","and marketing",82
"1536","and may",275
"1537","and maybe",328
"1538","and me",336
"1539","and medical",58
"1540","and meet",99
"1541","and michael",136
"1542","and mike",74
"1543","and million",213
"1544","and miss",117
"1545","and missed",37
"1546","and money",197
"1547","and more",1789
"1548","and most",571
"1549","and move",223
"1550","and moved",124
"1551","and much",127
"1552","and music",158
"1553","and my",1769
"1554","and national",95
"1555","and nearly",84
"1556","and need",163
"1557","and needs",17
"1558","and never",375
"1559","and new",668
"1560","and next",66
"1561","and no",1022
"1562","and non",36
"1563","and north",128
"1564","and not",1778
"1565","and nothing",123
"1566","and now",1492
"1567","and of",569
"1568","and off",204
"1569","and often",159
"1570","and old",57
"1571","and older",123
"1572","and on",963
"1573","and once",93
"1574","and one",1155
"1575","and online",81
"1576","and only",420
"1577","and open",161
"1578","and or",355
"1579","and other",3421
"1580","and others",777
"1581","and our",594
"1582","and out",436
"1583","and outside",18
"1584","and over",423
"1585","and p",258
"1586","and part",60
"1587","and party",19
"1588","and paul",63
"1589","and pay",155
"1590","and people",413
"1591","and pepper",149
"1592","and percent",370
"1593","and perhaps",163
"1594","and personal",110
"1595","and plans",37
"1596","and play",408
"1597","and played",178
"1598","and police",177
"1599","and political",147
"1600","and pop",36
"1601","and possibly",162
"1602","and post",38
"1603","and prayers",91
"1604","and president",141
"1605","and private",129
"1606","and provide",130
"1607","and public",252
"1608","and put",404
"1609","and putting",34
"1610","and raised",127
"1611","and ran",122
"1612","and read",153
"1613","and ready",256
"1614","and really",206
"1615","and rebounds",232
"1616","and receive",121
"1617","and received",18
"1618","and recreation",56
"1619","and red",167
"1620","and released",72
"1621","and respect",60
"1622","and right",159
"1623","and rock",17
"1624","and roll",236
"1625","and run",239
"1626","and running",265
"1627","and s",327
"1628","and safety",95
"1629","and said",927
"1630","and san",154
"1631","and saturday",188
"1632","and save",142
"1633","and saw",215
"1634","and say",592
"1635","and says",173
"1636","and school",182
"1637","and scored",173
"1638","and second",151
"1639","and see",885
"1640","and seeing",121
"1641","and self",105
"1642","and senate",92
"1643","and senior",94
"1644","and sent",115
"1645","and served",132
"1646","and services",130
"1647","and set",212
"1648","and seven",139
"1649","and several",243
"1650","and she",1018
"1651","and she's",154
"1652","and should",254
"1653","and show",176
"1654","and since",105
"1655","and six",212
"1656","and small",173
"1657","and so",909
"1658","and social",251
"1659","and sold",43
"1660","and some",1074
"1661","and sometimes",235
"1662","and soon",63
"1663","and south",202
"1664","and special",93
"1665","and spent",101
"1666","and st",216
"1667","and staff",118
"1668","and start",344
"1669","and started",216
"1670","and state",336
"1671","and stay",185
"1672","and still",531
"1673","and stop",147
"1674","and students",153
"1675","and stuff",135
"1676","and sunday",152
"1677","and support",346
"1678","and take",581
"1679","and taking",172
"1680","and talented",18
"1681","and talk",278
"1682","and talking",76
"1683","and technology",105
"1684","and tell",331
"1685","and th",255
"1686","and thank",265
"1687","and thanks",432
"1688","and that",3187
"1689","and that's",932
"1690","and the",19822
"1691","and their",1279
"1692","and then",3681
"1693","and there",917
"1694","and there's",315
"1695","and therefore",63
"1696","and these",70
"1697","and they",2422
"1698","and they're",280
"1699","and think",215
"1700","and third",206
"1701","and this",886
"1702","and those",426
"1703","and thought",182
"1704","and three",487
"1705","and threw",56
"1706","and through",34
"1707","and thus",83
"1708","and time",156
"1709","and to",1679
"1710","and today",156
"1711","and told",262
"1712","and tom",65
"1713","and tomorrow",142
"1714","and took",287
"1715","and trade",41
"1716","and training",39
"1717","and tried",132
"1718","and try",314
"1719","and trying",154
"1720","and turn",102
"1721","and twitter",157
"1722","and two",941
"1723","and u",400
"1724","and up",212
"1725","and ur",36
"1726","and use",259
"1727","and used",123
"1728","and using",65
"1729","and vegetables",79
"1730","and very",211
"1731","and video",99
"1732","and wait",81
"1733","and walk",134
"1734","and want",176
"1735","and wanted",81
"1736","and was",1688
"1737","and washington",186
"1738","and watch",369
"1739","and watching",158
"1740","and water",222
"1741","and we",2946
"1742","and we'll",375
"1743","and we're",405
"1744","and we've",58
"1745","and well",270
"1746","and went",327
"1747","and were",416
"1748","and west",115
"1749","and what",1098
"1750","and when",926
"1751","and where",274
"1752","and whether",154
"1753","and which",85
"1754","and while",299
"1755","and white",368
"1756","and who",376
"1757","and why",401
"1758","and will",1322
"1759","and win",185
"1760","and wine",179
"1761","and with",659
"1762","and without",36
"1763","and women",331
"1764","and won",145
"1765","and work",344
"1766","and working",216
"1767","and would",473
"1768","and yeah",78
"1769","and year",152
"1770","and yes",420
"1771","and yet",290
"1772","and you",2867
"1773","and you'll",239
"1774","and you're",357
"1775","and young",57
"1776","and younger",110
"1777","and your",1196
"1778","angeles and",58
"1779","ann arbor",107
"1780","anniversary of",276
"1781","announce the",108
"1782","announced his",17
"1783","announced that",217
"1784","announced the",180
"1785","anonymity because",61
"1786","another day",333
"1787","another great",210
"1788","another one",225
"1789","another to",40
"1790","another year",119
"1791","answer is",159
"1792","answer the",117
"1793","answer to",242
"1794","anthony davis",17
"1795","any better",152
"1796","any chance",200
"1797","any day",112
"1798","any good",232
"1799","any ideas",146
"1800","any kind",109
"1801","any more",332
"1802","any new",131
"1803","any of",1135
"1804","any one",157
"1805","any other",772
"1806","any questions",164
"1807","any suggestions",238
"1808","any time",351
"1809","any way",215
"1810","anyone else",719
"1811","anyone have",319
"1812","anyone in",218
"1813","anyone know",357
"1814","anyone to",85
"1815","anyone want",131
"1816","anyone who",531
"1817","anyone with",198
"1818","anything about",181
"1819","anything but",238
"1820","anything else",284
"1821","anything for",177
"1822","anything from",59
"1823","anything i",171
"1824","anything in",148
"1825","anything that",187
"1826","anything to",368
"1827","anything you",87
"1828","anytime soon",136
"1829","anywhere else",34
"1830","apologize for",116
"1831","apologize to",17
"1832","app for",146
"1833","app is",84
"1834","apparently i",17
"1835","apparently the",74
"1836","appeal to",166
"1837","appeals court",61
"1838","appear in",148
"1839","appear to",315
"1840","appearance in",54
"1841","appeared in",228
"1842","appeared to",394
"1843","appears to",417
"1844","applied to",87
"1845","applies to",34
"1846","apply for",181
"1847","apply to",192
"1848","appreciate it",451
"1849","appreciate that",140
"1850","appreciate the",437
"1851","appreciate you",124
"1852","appreciate your",174
"1853","approach to",254
"1854","approval of",53
"1855","approved a",143
"1856","approved by",192
"1857","approved the",167
"1858","april and",265
"1859","april at",262
"1860","april in",181
"1861","april th",238
"1862","april the",197
"1863","are a",2145
"1864","are about",319
"1865","are actually",100
"1866","are all",923
"1867","are already",268
"1868","are also",563
"1869","are always",434
"1870","are amazing",247
"1871","are among",203
"1872","are an",269
"1873","are and",321
"1874","are any",39
"1875","are as",203
"1876","are at",560
"1877","are available",332
"1878","are awesome",243
"1879","are back",199
"1880","are beautiful",81
"1881","are being",564
"1882","are better",204
"1883","are both",196
"1884","are closed",18
"1885","are coming",341
"1886","are crazy",57
"1887","are currently",154
"1888","are doing",610
"1889","are done",104
"1890","are excited",119
"1891","are expected",427
"1892","are far",72
"1893","are for",293
"1894","are free",163
"1895","are from",182
"1896","are getting",478
"1897","are going",1495
"1898","are gonna",222
"1899","are good",366
"1900","are great",300
"1901","are happy",112
"1902","are hard",57
"1903","are having",309
"1904","are here",232
"1905","are in",1709
"1906","are interested",162
"1907","are just",712
"1908","are less",143
"1909","are like",319
"1910","are likely",165
"1911","are looking",579
"1912","are made",202
"1913","are making",260
"1914","are many",167
"1915","are more",647
"1916","are most",107
"1917","are moving",104
"1918","are my",413
"1919","are no",579
"1920","are not",2221
"1921","are now",715
"1922","are of",81
"1923","are off",94
"1924","are often",221
"1925","are on",903
"1926","are one",226
"1927","are only",285
"1928","are open",193
"1929","are other",130
"1930","are our",60
"1931","are out",271
"1932","are over",101
"1933","are part",154
"1934","are people",211
"1935","are playing",241
"1936","are pretty",205
"1937","are ready",198
"1938","are really",311
"1939","are required",164
"1940","are right",133
"1941","are running",99
"1942","are saying",84
"1943","are scheduled",133
"1944","are seeking",56
"1945","are so",1559
"1946","are some",566
"1947","are starting",157
"1948","are still",1008
"1949","are supposed",97
"1950","are taking",218
"1951","are talking",144
"1952","are that",84
"1953","are the",3473
"1954","are there",338
"1955","are they",446
"1956","are things",103
"1957","are thinking",36
"1958","are those",172
"1959","are to",315
"1960","are too",450
"1961","are truly",57
"1962","are trying",336
"1963","are two",268
"1964","are u",425
"1965","are under",144
"1966","are up",265
"1967","are used",121
"1968","are using",131
"1969","are usually",88
"1970","are very",559
"1971","are we",688
"1972","are welcome",242
"1973","are well",197
"1974","are what",154
"1975","are willing",147
"1976","are with",133
"1977","are working",297
"1978","are worth",116
"1979","are you",7356
"1980","are your",466
"1981","area and",228
"1982","area in",98
"1983","area is",86
"1984","area of",278
"1985","areas in",19
"1986","areas of",173
"1987","aren t",161
"1988","aren't you",130
"1989","arguably the",18
"1990","argue that",198
"1991","argue with",17
"1992","argued that",242
"1993","argues that",37
"1994","arguing that",84
"1995","arizona and",64
"1996","arizona state",120
"1997","arms and",63
"1998","around a",423
"1999","around and",388
"2000","around for",217
"2001","around here",182
"2002","around his",18
"2003","around in",223
"2004","around it",111
"2005","around me",121
"2006","around p",156
"2007","around the",2553
"2008","around to",240
"2009","around with",201
"2010","around you",146
"2011","array of",184
"2012","arrested for",167
"2013","arrested in",177
"2014","arrested on",100
"2015","arrival of",17
"2016","arrived at",229
"2017","arrived in",243
"2018","art and",210
"2019","art in",86
"2020","art of",252
"2021","article in",18
"2022","article on",133
"2023","arts and",177
"2024","arts center",134
"2025","as a",12351
"2026","as always",288
"2027","as an",2019
"2028","as any",97
"2029","as bad",203
"2030","as being",157
"2031","as early",157
"2032","as far",536
"2033","as for",425
"2034","as good",508
"2035","as hard",108
"2036","as he",1648
"2037","as her",154
"2038","as high",163
"2039","as his",382
"2040","as i",1681
"2041","as i'm",114
"2042","as if",928
"2043","as in",491
"2044","as is",201
"2045","as it",1501
"2046","as its",193
"2047","as long",998
"2048","as many",709
"2049","as me",17
"2050","as more",156
"2051","as much",1643
"2052","as my",288
"2053","as no",17
"2054","as of",544
"2055","as one",550
"2056","as opposed",132
"2057","as other",82
"2058","as our",134
"2059","as part",952
"2060","as possible",531
"2061","as president",171
"2062","as she",546
"2063","as some",152
