"","word","freq"
"5430","you need to",957
"5431","you never know",206
"5432","you on the",250
"5433","you on twitter",41
"5434","you please follow",176
"5435","you re not",19
"5436","you right now",35
"5437","you see the",157
"5438","you should be",280
"5439","you should come",120
"5440","you should follow",59
"5441","you should go",54
"5442","you should have",155
"5443","you so much",1066
"5444","you still have",109
"5445","you talk to",36
"5446","you tell me",123
"5447","you thank you",136
"5448","you think about",165
"5449","you think of",202
"5450","you think you",244
"5451","you to all",162
"5452","you to the",155
"5453","you try to",55
"5454","you up to",52
"5455","you very much",185
"5456","you wake up",37
"5457","you want a",157
"5458","you want it",38
"5459","you want me",139
"5460","you want to",1625
"5461","you went to",17
"5462","you were a",151
"5463","you will be",386
"5464","you will get",35
"5465","you will have",107
"5466","you would like",145
"5467","you'd like to",126
"5468","you're going to",445
"5469","you're having a",103
"5470","you're in the",95
"5471","you're talking about",38
"5472","you're the best",99
"5473","you've got to",218
"5474","your head up",19
